customerid,churn,age,gender,tenure,numofproducts,estimatedsalary
15624510,1,52,Male,6,1,27445.4
15810944,0,35,Female,7,2,70760.69
15668575,1,26,Female,8,3,104502.02
15603246,0,73,Male,2,2,165407.96
15804002,0,33,Female,1,1,113580.79
15728773,0,47,Female,7,2,45978.39
15598044,0,35,Female,3,1,152012.36
15694829,0,32,Male,7,1,77349.92
15600575,0,41,Male,6,2,47322.05
15727311,0,22,Female,0,2,38772.65
15570769,0,69,Male,9,1,24489.44
15606274,0,38,Male,6,2,14466.08
15746139,0,33,Male,2,1,63142.12
15704987,0,52,Female,8,1,41858.43
15628972,1,32,Male,1,3,127443.82
15697686,0,40,Female,6,2,84151.98
15733883,0,28,Male,7,2,58595.64
15617482,1,52,Female,1,1,37240.11
15704583,1,56,Male,2,1,114522.68
15621083,1,57,Male,6,2,72549.27
15649487,1,38,Female,4,2,176712.59
15736760,0,42,Female,9,1,152855.96
15714658,0,33,Female,4,2,73371.65
15599081,0,46,Female,8,1,70323.68
15705113,0,34,Male,6,1,9663.28
15631159,0,41,Male,4,2,142514.66
15792818,0,29,Female,6,1,118623.94
15633531,0,76,Female,9,1,68400.14
15744529,0,63,Male,8,2,115291.86
15669656,0,32,Male,6,1,170382.99
15581198,1,39,Female,0,1,112946.67
15729054,0,32,Male,4,1,79812.77
15573452,0,42,Male,7,1,19862.78
15776733,0,37,Female,7,2,158610.89
15724858,1,54,Female,9,1,191212.63
15713144,0,46,Male,8,1,61931.21
15690188,1,33,Male,7,1,58043.02
15689425,0,35,Male,8,2,22247.27
15671766,0,44,Male,10,1,31448.52
15782806,0,28,Male,6,2,146875.86
15764419,0,27,Male,5,2,116081.93
15591915,1,39,Female,2,1,73669.94
15772798,0,28,Female,5,2,93959.96
15792008,0,26,Female,9,2,158918.03
15715541,0,42,Female,9,1,198193.75
15639277,0,41,Female,9,1,13160.03
15798850,0,32,Male,7,2,4660.91
15776348,1,20,Male,4,1,180197.74
15727696,0,42,Male,1,2,63023.02
15793813,0,36,Male,7,1,118971.74
15694395,0,29,Female,1,2,154700.61
15764195,0,39,Male,4,1,97577.17
15744919,0,37,Female,0,1,48990.5
15671655,1,31,Male,7,2,140262.96
15654901,0,51,Male,10,1,130189.53
15649136,0,43,Female,6,2,16301.91
15775562,0,33,Female,5,2,126962.41
15807481,0,46,Female,1,1,158750.53
15642885,0,30,Male,8,2,199644.2
15789109,1,41,Female,10,1,144272.71
15814004,0,29,Male,2,2,98320.27
15673619,0,25,Male,9,1,64129.03
15595135,0,29,Female,7,1,181221.09
15583681,0,31,Male,7,2,163809.08
15605000,1,38,Male,9,3,171457.06
15718071,0,51,Female,3,2,15801.02
15679760,0,46,Male,1,2,102950.79
15654574,0,36,Male,5,2,174918.46
15577178,1,45,Male,5,1,193160.25
15595324,1,39,Female,5,3,5831.0
15756932,0,36,Female,7,2,82298.59
15726358,0,34,Male,7,2,130686.59
15595228,1,45,Male,7,1,52885.23
15782530,0,30,Male,2,1,68985.99
15592877,0,42,Male,9,1,35367.19
15651983,1,56,Female,9,1,196241.94
15746737,0,59,Male,9,1,170705.53
15774179,0,37,Male,6,2,126477.41
15667265,0,39,Male,4,1,159618.17
15655123,1,45,Female,9,3,195395.33
15595917,0,35,Female,1,1,168285.85
15668385,0,40,Male,1,1,138052.51
15709476,0,41,Female,3,2,71179.31
15711218,0,39,Male,2,2,55556.3
15798659,0,43,Female,3,2,31705.19
15663939,0,35,Male,8,1,186118.93
15694946,0,35,Male,9,2,195580.28
15631912,0,30,Male,8,1,54113.38
15768816,0,42,Male,0,2,127528.84
15682268,1,26,Female,1,1,60231.74
15684801,1,47,Male,1,3,156878.42
15636428,1,45,Female,1,1,182784.11
15809823,0,19,Male,2,1,129690.5
15699284,0,49,Male,8,1,113860.81
15786993,0,51,Female,5,2,184524.74
15709441,0,59,Female,8,1,36124.98
15710257,0,39,Female,3,1,121316.07
15582492,0,29,Female,2,1,185630.76
15575694,0,45,Female,7,2,71133.12
15756820,0,26,Female,7,1,32020.42
15766289,0,47,Male,5,2,162760.96
15593014,0,33,Male,1,1,175178.56
15584545,0,40,Female,5,2,177099.71
15675949,0,43,Female,4,2,66406.37
15672091,0,32,Female,2,2,59559.81
15801658,0,55,Male,6,1,175750.21
15706185,0,47,Male,5,2,174311.3
15789863,0,39,Male,4,2,171716.81
15720943,1,45,Female,1,1,189362.39
15697997,1,33,Male,5,1,180716.1
15665416,0,62,Male,10,1,116977.89
15660200,0,31,Male,1,2,185105.44
15619653,1,47,Male,2,1,35046.97
15773447,0,30,Male,8,1,36251.0
15739160,0,41,Female,9,1,103174.5
15689237,0,27,Female,4,2,122642.09
15679297,0,43,Male,3,1,122937.57
15591433,0,43,Male,8,2,8757.39
15642725,0,32,Male,10,1,125782.29
15701962,0,29,Female,2,2,122487.73
15811613,0,27,Female,8,1,20066.38
15741049,0,29,Male,7,2,55473.15
15724423,0,38,Female,6,2,38962.94
15574305,0,36,Male,3,1,63795.8
15678168,0,27,Female,7,2,163060.43
15697020,0,39,Male,2,1,26578.69
15610801,0,41,Male,5,1,5066.76
15745232,0,39,Female,6,2,140497.67
15722758,0,40,Male,7,2,146156.98
15792102,0,42,Female,3,1,199316.19
15675185,0,48,Female,2,2,103944.37
15801247,0,39,Male,10,2,138021.36
15725660,0,20,Male,1,1,68621.98
15638963,0,22,Female,4,1,28149.06
15800061,1,45,Female,3,3,135169.76
15578006,0,85,Female,10,2,116537.96
15668504,0,36,Male,2,1,105922.69
15687491,1,45,Male,9,1,88211.12
15610403,0,43,Male,1,2,26900.63
15741094,0,21,Male,1,2,3494.02
15807909,0,47,Male,9,2,113163.17
15666141,0,26,Female,8,2,19324.5
15617134,0,38,Male,4,2,189678.7
15783029,0,34,Male,7,2,26387.71
15622833,0,29,Female,10,2,106276.55
15746422,0,38,Female,1,1,45015.38
15750839,0,29,Male,2,1,173495.77
15749130,0,27,Male,1,1,52581.96
15779862,1,31,Female,3,1,146339.27
15767871,0,48,Male,7,2,182609.97
15679651,0,37,Female,1,1,197890.65
15576219,0,32,Male,4,2,6225.63
15699247,1,44,Female,5,2,123977.86
15619087,0,53,Male,1,1,170195.4
15605327,0,35,Male,2,2,114190.3
15610140,0,34,Female,5,2,27022.57
15791174,0,67,Male,1,1,59457.0
15602373,0,44,Male,4,2,165038.41
15762605,0,58,Male,1,1,154181.41
15598840,0,33,Male,1,1,134960.98
15744279,0,58,Female,8,2,65708.5
15670619,0,33,Female,8,2,117374.22
15599533,0,43,Female,7,2,77703.19
15757837,0,33,Male,3,2,177651.38
15697574,0,40,Female,9,3,60954.45
15578738,0,32,Male,7,1,151924.9
15762228,0,35,Male,6,2,26318.73
15614827,0,42,Male,8,1,147557.71
15789815,0,28,Female,5,2,125918.17
15579781,0,31,Male,10,1,190803.37
15587013,0,31,Female,7,1,11043.54
15570932,1,43,Male,7,2,119100.05
15794661,0,32,Male,2,2,140579.17
15581654,0,32,Male,7,2,37731.95
15644296,0,30,Female,8,1,1852.58
15614420,0,32,Female,0,2,172049.84
15609653,1,44,Female,6,1,133591.11
15594577,0,35,Male,10,2,192751.18
15584114,0,43,Female,2,2,193828.27
15673367,0,33,Male,6,1,55775.72
15685576,0,36,Female,6,2,102280.29
15774727,0,34,Female,1,2,44965.44
15694288,0,28,Male,3,2,170661.02
15603319,0,29,Male,2,1,197145.89
15759066,1,44,Female,5,1,192359.9
15814816,1,40,Male,4,1,141210.18
15724402,0,30,Female,8,2,100557.03
15571059,1,54,Female,3,1,130805.54
15674206,0,22,Female,8,2,92606.98
15715160,0,36,Male,2,2,123956.83
15730448,0,25,Male,5,1,102758.43
15662067,0,40,Male,8,1,94876.65
15779581,1,43,Female,3,2,94811.85
15662901,0,37,Male,2,2,67840.81
15689751,0,31,Female,2,1,4050.57
15667742,0,41,Male,5,1,134665.25
15738448,0,25,Female,3,2,181647.13
15680243,0,19,Male,7,1,33282.84
15745083,1,59,Male,8,1,27965.0
15708228,0,30,Male,3,1,68343.53
15628523,0,24,Female,3,2,198161.07
15708196,0,60,Male,8,1,196858.4
15735549,0,35,Male,3,2,120511.03
15809347,0,32,Male,9,1,30886.35
15660866,0,29,Female,3,2,2743.69
15766609,0,47,Female,10,2,167778.62
15654230,0,31,Male,5,1,132404.64
15794566,1,28,Female,4,2,144423.17
15800890,0,45,Female,6,2,181204.5
15697424,1,30,Female,2,1,182726.22
15724536,0,28,Female,1,2,120880.72
15735878,1,47,Female,10,1,26812.89
15707596,1,74,Female,8,2,66732.63
15657163,0,42,Male,1,2,100834.22
15622478,1,40,Female,7,3,107815.31
15779529,0,32,Male,7,2,34665.79
15636023,1,40,Female,10,1,147093.84
15582066,0,21,Male,4,1,36942.35
15666675,0,39,Female,7,1,16460.77
15732987,0,43,Male,3,1,45610.63
15789432,0,33,Male,6,2,184954.11
15663161,1,51,Female,5,1,47795.43
15694879,0,23,Female,7,2,196789.9
15593715,0,27,Male,3,1,173425.68
15575002,0,29,Male,4,1,36221.18
15622171,0,30,Male,8,2,174738.2
15795224,1,39,Male,6,1,67131.3
15685346,0,26,Female,4,1,165692.03
15691808,0,43,Male,7,1,194691.95
15721007,1,33,Male,8,1,129525.5
15794253,0,34,Female,6,2,146511.2
15694453,0,37,Male,9,2,51752.18
15813113,1,56,Female,5,1,35418.69
15614187,0,39,Female,3,2,57995.74
15619407,0,39,Male,4,1,108152.75
15646227,0,27,Female,1,1,166144.98
15660541,0,34,Male,5,1,101737.8
15753874,0,37,Male,10,1,33326.71
15617877,0,44,Male,0,2,81140.09
15772073,1,48,Male,10,1,140173.17
15701537,1,60,Male,2,1,166513.49
15736228,0,40,Female,3,1,103232.6
15780572,0,30,Male,4,2,120736.04
15769596,1,24,Female,2,2,15832.43
15586996,0,76,Female,7,2,188772.45
15722061,0,41,Female,8,2,114323.66
15638003,0,55,Male,1,1,181534.04
15775590,1,48,Female,2,1,102640.52
15730688,1,28,Female,8,2,158585.17
15753102,0,44,Male,6,1,178722.24
15810075,1,39,Female,6,2,153955.38
15723373,0,34,Female,8,1,65374.86
15795298,0,35,Female,9,2,102986.15
15584320,0,39,Female,3,1,136643.84
15724161,1,40,Female,9,4,77063.63
15750056,0,29,Female,6,1,9633.01
15609637,0,51,Male,7,2,43496.36
15794493,0,32,Male,7,2,24267.28
15569641,1,41,Female,8,1,59354.24
15815236,0,34,Male,5,2,28269.86
15811177,0,31,Female,3,1,143162.34
15680587,0,23,Male,4,1,20199.3
15672821,0,28,Male,5,2,48606.92
15767681,0,34,Male,9,2,89013.67
15600379,0,34,Male,7,1,59890.29
15801336,1,37,Female,8,1,106655.88
15721592,0,38,Female,5,2,156439.56
15581282,0,39,Female,6,1,24176.44
15746203,1,62,Male,4,1,43507.1
15583137,1,48,Female,7,2,132005.85
15680752,1,49,Female,0,1,80496.71
15688172,0,40,Male,5,2,88947.56
15791373,1,35,Female,2,1,12639.67
15589449,1,56,Female,3,3,94248.16
15692819,0,32,Male,1,1,11865.76
15727467,0,27,Female,3,2,141449.86
15734312,0,43,Male,6,2,149457.81
15764604,1,35,Female,7,3,119814.25
15613014,0,29,Male,1,2,24924.92
15759684,0,27,Female,7,2,139481.53
15609669,0,39,Female,4,2,41268.65
15685536,0,34,Female,5,2,1351.41
15750447,1,60,Female,10,1,147489.76
15663249,0,37,Female,9,1,111175.09
15638646,0,43,Female,1,1,95963.14
15734161,0,43,Male,6,2,43128.95
15631070,1,55,Male,9,1,137674.96
15761950,1,45,Female,9,1,153383.54
15649668,0,36,Female,10,2,96660.76
15713912,0,45,Female,8,1,115818.16
15586757,0,32,Female,4,1,37898.5
15596522,0,42,Female,2,2,145222.93
15625395,0,28,Female,6,1,41219.09
15760570,0,32,Male,5,2,59249.83
15566689,0,66,Male,8,2,116747.62
15725794,1,49,Female,1,1,116249.72
15673539,0,26,Female,3,1,61257.83
15705298,0,29,Male,0,1,141798.98
15675791,0,36,Male,4,2,102638.35
15747043,0,36,Male,4,2,13210.56
15736397,0,23,Male,1,1,35550.97
15678201,1,46,Female,1,1,104469.06
15720745,0,24,Male,4,1,142935.83
15637593,0,20,Male,6,2,195486.28
15598070,0,33,Female,4,1,63170.0
15787550,0,69,Male,3,2,58320.06
15603942,1,50,Male,3,3,177747.03
15733973,1,42,Female,8,1,19632.64
15596761,1,60,Male,9,1,18424.24
15652400,0,56,Male,2,1,18897.78
15717893,0,36,Male,8,1,97879.02
15622585,0,26,Male,7,1,63197.88
15733964,0,53,Female,1,1,75860.01
15753861,0,27,Female,1,2,78622.46
15747097,1,35,Male,10,1,23598.23
15594762,0,46,Male,1,1,13460.27
15667417,0,33,Male,9,1,19998.31
15684861,0,32,Female,8,2,185075.63
15742204,0,31,Male,6,1,135815.38
15623502,0,56,Female,4,1,44251.33
15774872,0,36,Male,10,2,136349.55
15611191,0,37,Female,10,2,52693.99
15674331,0,30,Male,7,2,93767.03
15619465,0,24,Female,2,2,197866.55
15575247,0,30,Male,1,2,126812.85
15695679,0,39,Male,2,1,79503.05
15713463,1,41,Female,2,1,129936.53
15785170,0,32,Female,0,1,175094.62
15796351,0,35,Male,1,2,130379.5
15639576,0,26,Male,9,1,153228.0
15693264,0,29,Female,10,2,111285.85
15589715,1,66,Female,5,1,49553.38
15769902,0,33,Female,6,2,98015.85
15587177,0,36,Male,6,1,88481.32
15814553,0,34,Female,5,2,66879.27
15601550,0,36,Male,6,1,24802.77
15664907,1,47,Male,1,1,21312.16
15612465,0,34,Male,9,2,190263.78
15810800,0,32,Female,0,1,72873.33
15665760,0,38,Male,7,2,57764.65
15588080,1,54,Male,6,1,110273.84
15776844,0,19,Female,6,2,55500.17
15717560,1,50,Male,0,1,57541.08
15629739,0,31,Female,8,1,90384.26
15729908,0,36,Female,10,1,120694.35
15716781,0,24,Male,7,1,178028.96
15646936,0,32,Female,2,2,180990.29
15768151,1,45,Female,3,1,155407.21
15579212,1,57,Male,6,1,33676.48
15721835,0,25,Male,7,1,89666.28
15800515,0,35,Male,5,1,127558.26
15591279,0,37,Male,3,1,77272.62
15587419,1,58,Male,8,2,107665.68
15750335,1,43,Male,0,3,184044.8
15699619,0,31,Male,10,1,91510.71
15606472,0,38,Female,5,1,87363.56
15778368,1,50,Male,4,1,117505.07
15671387,0,29,Female,4,2,180626.68
15573926,0,38,Male,7,2,93478.96
15709183,0,58,Female,3,1,114672.64
15577514,0,36,Female,7,1,13387.88
15778830,0,31,Male,2,2,173240.52
15768072,1,33,Female,2,1,27557.18
15768293,0,51,Male,3,2,5552.37
15654456,1,48,Male,6,1,88307.87
15807525,1,43,Male,2,2,33879.26
15574372,0,35,Male,5,2,181429.87
15671249,0,33,Female,2,2,102655.31
15779744,0,30,Male,1,1,96555.42
15624755,0,40,Female,3,1,189366.03
15611430,1,54,Male,5,1,12847.61
15774744,0,33,Male,7,2,143433.33
15629885,0,33,Female,7,1,183983.82
15708791,0,32,Male,9,1,169137.24
15793890,1,59,Female,4,1,163365.85
15646091,1,43,Female,4,2,123181.44
15596984,1,31,Female,6,1,16447.6
15800215,0,25,Male,3,2,173948.4
15577806,0,54,Female,1,1,192154.66
15749381,0,41,Female,2,1,198224.38
15683758,0,44,Male,7,1,67202.74
15670615,0,37,Male,7,2,68789.93
15715622,1,57,Female,3,1,147964.99
15707634,0,32,Female,2,2,161069.73
15806901,0,39,Female,2,1,127749.61
15775335,0,48,Female,4,2,191914.37
15724150,0,48,Male,9,1,185791.9
15627220,1,43,Female,9,1,184570.04
15672330,0,31,Female,1,2,130446.65
15668521,0,37,Male,1,2,82867.55
15807837,0,30,Female,6,1,187632.22
15592570,0,23,Female,8,2,56759.79
15748589,0,30,Female,9,2,34180.33
15635893,0,28,Female,8,2,158545.25
15757632,0,41,Female,1,2,182337.98
15691863,0,39,Female,3,2,84175.34
15706071,1,39,Male,0,1,22197.8
15654296,0,19,Female,9,1,189641.11
15755018,0,26,Female,10,2,154491.39
15594041,0,41,Female,2,1,90020.74
15670587,0,25,Male,10,2,197264.35
15724527,0,34,Male,9,2,31933.06
15801904,1,28,Male,0,2,8755.69
15658195,0,34,Male,5,1,52820.13
15630113,0,35,Male,4,1,20008.46
15784320,1,44,Female,3,1,34607.14
15676513,0,35,Male,8,1,177384.45
15574072,0,62,Female,8,1,165702.64
15633854,0,40,Female,3,2,167889.1
15618566,0,38,Female,7,2,133122.62
15733014,0,62,Female,10,2,140454.14
15753343,0,28,Female,2,1,59938.81
15746076,0,50,Male,3,2,12016.79
15608226,0,72,Male,3,1,81251.24
15605684,0,31,Female,7,1,134169.85
15638988,0,54,Male,6,2,94888.6
15628767,1,63,Female,3,2,175696.16
15737977,0,25,Female,6,2,96758.58
15758116,1,53,Male,5,1,128019.48
15575119,1,71,Male,3,2,146895.36
15625126,0,40,Female,6,2,139356.3
15567114,0,35,Male,1,1,2923.61
15672242,0,24,Male,2,1,121232.51
15681327,0,30,Male,9,2,2053.42
15802585,0,41,Female,8,1,6382.46
15740630,0,31,Female,1,2,158750.13
15815420,0,47,Male,8,1,74028.36
15711468,0,32,Female,7,2,44099.75
15799626,1,50,Male,4,1,17323.0
15659325,0,40,Male,5,2,175043.69
15651352,1,38,Female,2,1,146388.85
15684925,0,43,Female,3,2,2465.8
15657439,0,18,Male,4,2,47799.15
15574122,0,34,Male,5,1,165562.84
15720508,0,31,Male,3,1,72927.68
15599078,0,41,Female,5,1,38270.47
15702300,0,27,Male,5,2,120893.07
15660735,0,31,Female,6,2,188377.21
15671390,0,36,Male,10,2,55902.93
15647385,1,56,Male,4,1,4523.74
15739223,0,24,Female,3,2,102195.16
15631305,1,28,Female,4,2,60843.09
15809263,0,29,Male,5,1,25548.47
15640866,0,29,Female,3,1,134462.29
15775663,0,53,Male,6,2,132702.64
15631800,0,37,Male,3,1,75698.44
15654292,0,33,Male,8,2,105642.43
15648320,0,31,Female,7,1,102153.75
15726747,0,63,Male,4,1,166677.54
15694510,0,45,Male,1,1,24218.65
15572291,0,40,Male,6,1,117122.5
15603465,1,45,Female,5,2,51871.95
15685628,0,35,Male,2,2,84321.03
15792729,0,34,Female,9,1,160213.27
15767414,0,40,Male,2,2,88695.19
15568044,0,31,Female,7,2,6123.15
15751333,0,36,Female,2,2,167749.54
15623062,0,24,Male,5,1,71638.0
15713621,0,41,Male,10,2,198064.52
15670668,0,29,Male,5,2,54914.92
15750638,1,33,Female,5,1,190659.17
15747878,0,60,Male,4,1,51637.67
15726796,0,38,Male,7,1,119333.38
15754952,0,48,Female,7,2,127095.14
15652192,0,33,Female,9,2,93541.14
15681924,0,38,Male,2,1,89289.54
15763544,0,47,Male,1,2,108762.16
15764431,1,34,Female,5,4,28238.25
15684010,0,74,Female,2,1,34130.43
15648881,1,40,Male,0,1,7926.35
15733303,0,67,Male,5,2,27330.27
15643294,0,33,Female,8,1,79997.14
15749905,1,47,Female,6,1,50213.81
15625175,1,43,Female,6,1,60920.03
15643967,1,37,Female,4,1,197699.8
15578251,0,37,Male,2,2,92809.73
15772573,0,55,Male,2,1,163516.16
15733234,1,58,Female,4,1,62449.07
15721582,1,40,Female,4,2,115800.1
15628219,1,37,Female,3,1,110359.68
15571302,0,72,Male,5,1,78695.68
15637178,0,45,Female,7,2,128378.04
15601184,0,26,Female,3,2,155248.62
15629511,0,49,Male,6,1,123499.27
15570629,0,72,Female,5,2,99920.41
15665766,0,39,Male,9,2,53289.49
15693732,0,66,Female,9,2,67622.34
15765982,1,41,Male,7,1,11783.1
15582016,0,41,Male,6,2,62402.38
15798024,0,84,Male,8,1,186235.98
15588622,0,25,Male,7,1,79005.95
15724863,1,55,Female,4,1,144870.28
15618213,0,32,Female,7,1,95481.0
15780411,0,46,Female,3,2,820.46
15725429,0,33,Male,8,1,174777.98
15600626,0,30,Male,6,2,8991.17
15668460,0,29,Male,6,2,2797.27
15576263,0,22,Female,5,1,22303.17
15720354,0,71,Male,4,2,197562.08
15691624,0,33,Male,2,2,23067.97
15793196,0,41,Male,9,2,190294.12
15633352,1,31,Female,6,1,113167.17
15750874,0,31,Male,3,1,124777.14
15588923,0,33,Female,4,1,124625.08
15715745,0,26,Female,5,1,49599.27
15611800,0,62,Female,7,2,151411.5
15576928,0,23,Female,2,1,122964.18
15793693,0,60,Male,9,1,57088.97
15581252,0,29,Female,7,1,7820.78
15797760,0,40,Male,3,2,149188.41
15790564,0,40,Female,9,2,134638.97
15593736,1,46,Female,7,1,184980.23
15595937,0,36,Male,1,2,122373.42
15815628,0,37,Female,8,1,80215.2
15782802,0,26,Male,6,1,14081.64
15627412,0,39,Male,3,2,199390.45
15734609,0,37,Female,2,2,7667.48
15710689,1,40,Male,6,1,74965.61
15565806,0,38,Male,9,2,30583.95
15815530,0,42,Female,10,1,149682.78
15632272,0,42,Female,2,2,92664.09
15684103,0,26,Female,10,2,138423.1
15654519,0,31,Male,1,2,3148.2
15767722,0,39,Female,0,1,197933.5
15654346,0,35,Male,1,2,37341.17
15660147,0,32,Male,8,1,79577.4
15814998,0,42,Male,5,2,197602.29
15802207,0,43,Male,4,2,87537.32
15658668,0,49,Male,10,2,41623.59
15715079,0,41,Male,9,1,168280.95
15570360,0,35,Female,4,2,125986.18
15674678,1,43,Female,9,1,548.52
15780925,0,37,Male,1,2,96088.54
15688193,0,36,Male,3,1,107787.42
15778219,0,26,Male,5,1,20510.79
15696514,0,37,Female,6,1,192026.02
15712303,0,66,Male,4,1,118188.15
15719090,0,34,Female,4,1,189540.95
15735632,0,41,Male,8,1,63736.17
15619436,0,32,Female,3,1,95740.37
15722404,0,30,Female,3,2,127939.19
15662063,0,36,Male,7,1,193438.69
15745605,1,47,Female,2,1,90655.94
15636658,0,36,Male,2,2,12067.39
15784130,0,30,Female,8,1,54191.38
15606755,1,46,Female,4,2,58667.16
15801699,0,43,Male,5,2,35687.43
15784097,0,28,Male,1,2,14288.93
15764654,0,37,Male,9,2,247.36
15612092,1,32,Male,8,1,78111.84
15610903,0,31,Female,5,1,79547.39
15705777,0,49,Male,10,1,193266.72
15661936,0,40,Male,3,1,105028.46
15700864,0,21,Female,0,2,116106.52
15722965,1,57,Male,3,1,53179.21
15737521,0,40,Male,9,2,140947.05
15814465,0,24,Male,1,1,171837.06
15580988,0,29,Male,8,2,123437.05
15789974,1,33,Male,6,1,197519.66
15713370,1,36,Male,8,2,183058.51
15748673,0,37,Female,9,2,22710.72
15754919,0,40,Female,10,2,69303.15
15641662,0,39,Male,5,2,63705.9
15813422,0,35,Male,4,1,116429.51
15713596,0,62,Female,1,1,58381.77
15791216,1,43,Male,8,1,177378.66
15689031,0,37,Female,7,1,35450.53
15763704,0,43,Female,2,2,164621.43
15631339,0,28,Male,4,1,174435.48
15771509,0,42,Female,1,2,94047.75
15769586,0,49,Female,1,2,119087.25
15656096,0,26,Female,3,1,184800.27
15585280,0,36,Female,2,2,75035.48
15743582,0,27,Female,3,1,62703.38
15761692,0,40,Male,9,2,190882.69
15627840,1,42,Female,0,1,91981.85
15778861,0,33,Male,6,1,91881.29
15770554,0,31,Male,4,2,7118.02
15806956,1,30,Male,1,1,11710.4
15701908,0,40,Female,7,1,25904.12
15736990,0,28,Male,3,1,86911.49
15743714,0,46,Male,7,1,10958.18
15807993,1,30,Female,0,1,5790.9
15644686,0,34,Female,9,2,42855.97
15677377,0,37,Male,3,2,78915.68
15626412,0,39,Male,6,2,81409.0
15643679,0,28,Male,2,2,179252.73
15728456,1,33,Male,3,1,42171.13
15630661,0,25,Female,10,1,58965.04
15734044,0,31,Female,7,1,102681.32
15705001,0,35,Female,3,1,125553.52
15809817,0,43,Male,10,2,53478.02
15809137,1,29,Male,6,1,198376.02
15751593,0,35,Male,6,1,105525.36
15626491,0,45,Female,7,1,47349.0
15765461,0,47,Male,3,2,178822.32
15568120,0,37,Female,7,1,72127.83
15787161,0,46,Male,4,1,163504.33
15812324,0,27,Male,1,2,190623.02
15588944,1,63,Female,1,2,140758.07
15694253,0,41,Female,7,2,132374.41
15759566,0,74,Male,10,2,53949.98
15675675,0,32,Female,5,1,121982.73
15802060,0,30,Female,10,2,136983.77
15660505,1,46,Male,2,1,114371.33
15782630,0,35,Male,5,1,62389.35
15700710,0,37,Female,3,1,24435.77
15742834,0,45,Male,1,1,10908.33
15806511,0,45,Male,10,2,90977.48
15608166,0,36,Male,9,1,81062.93
15614230,0,34,Female,3,2,61230.83
15729958,0,37,Male,1,1,126837.72
15800814,0,35,Male,2,2,115668.53
15674727,0,42,Female,5,1,38819.45
15657779,0,18,Male,3,2,86994.54
15801395,0,33,Female,10,1,195204.99
15757911,0,32,Female,2,1,131301.74
15665340,0,37,Female,8,2,100835.19
15787151,0,34,Female,7,2,198969.78
15757821,0,18,Male,1,2,41542.95
15600688,0,39,Female,5,2,118272.07
15594878,1,41,Female,5,1,69586.27
15569248,1,43,Female,10,2,149629.13
15812706,0,49,Male,4,1,146680.25
15645045,0,38,Female,9,2,132809.18
15766746,0,35,Male,6,1,28707.69
15700383,0,35,Female,7,2,104706.29
15632551,0,31,Male,4,2,75335.68
15795129,0,30,Female,9,2,136827.96
15650545,0,69,Male,7,1,139065.94
15612769,0,28,Male,5,1,70179.91
15710853,0,24,Female,5,2,116160.04
15623712,1,42,Female,5,3,83008.49
15653251,1,84,Female,8,1,188484.52
15755077,1,37,Female,0,2,133699.82
15808557,1,42,Female,5,1,72172.13
15614687,0,44,Female,4,2,191057.76
15626882,0,37,Male,5,1,48233.75
15748034,0,29,Male,7,1,79178.31
15632324,0,59,Male,7,2,162347.05
15761023,1,43,Female,2,1,7611.61
15761453,0,42,Male,6,1,88890.05
15646726,0,43,Male,5,1,63833.09
15637169,0,67,Female,4,1,78310.04
15636024,0,34,Female,4,1,37898.91
15801218,1,49,Male,8,1,179521.24
15642655,0,33,Male,1,1,130726.96
15690130,0,32,Female,8,1,198714.29
15653753,0,43,Male,6,1,89543.25
15641359,1,35,Female,6,2,2423.9
15776827,0,37,Male,5,2,180326.83
